bus_date,venue_code,egm_description,manufacturer,fp,turnover_sum,gmp_sum,games_played_sum
2024-11-01,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,3677.53,-701.23,2344
2024-11-01,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,3000,338.37,3955
2024-11-01,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,3617.75,442.25,5123
2024-11-01,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,1519.19,630.2,1476
2024-11-01,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1576.51,221.97,1360
2024-11-01,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,4257.4,910.19,2689
2024-11-01,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1613.73,407.81,1323
2024-11-01,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,14454.86,-1099.86,3231
2024-11-01,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,3059.69,616.18,3400
2024-11-01,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,6441.38,158.05,5524
2024-11-01,10177,M)Spring Festival - Lion Link F59 S12345,ARISTOCRAT,11,123,456,789
2024-11-02,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2373.96,-425.1,1658
2024-11-02,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4281.75,75.5,2397
2024-11-02,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1066.75,219.02,1072
2024-11-02,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2153.5,660.53,2303
2024-11-02,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1465.79,522.18,850
2024-11-02,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2183.72,-447.07,2160
2024-11-02,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1318.67,329.2,912
2024-11-02,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,5261.47,1173.96,1872
2024-11-02,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,2517.99,193.42,2221
2024-11-02,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,10694.7,815.42,6210
2024-11-03,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2784.99,600.3,1616
2024-11-03,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,6894.25,925.33,5010
2024-11-03,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,2093,-68.73,2424
2024-11-03,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2110.16,-415.13,1332
2024-11-03,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,3247.88,-5.79,1758
2024-11-03,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2152.5,369.44,1709
2024-11-03,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,4068.02,776.67,2049
2024-11-03,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,3817.29,243.68,1476
2024-11-03,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,6243.03,871.26,5197
2024-11-03,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,12675.12,1736.7,7281
2024-11-04,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,6966.21,901.14,3470
2024-11-04,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,6856,1039.04,3796
2024-11-04,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,2511.5,-763.47,3991
2024-11-04,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2241.51,779.32,1489
2024-11-04,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,4837.98,-1052.75,3013
2024-11-04,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,8746.52,-841.65,3961
2024-11-04,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,5599.46,1143.11,2935
2024-11-04,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,12607.81,-687.22,3260
2024-11-04,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,9948.96,1862.59,6149
2024-11-04,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,5524.17,-948.53,4473
2024-11-05,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,3418.51,401.89,1739
2024-11-05,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4561.25,1187.49,2286
2024-11-05,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1140,-534.37,1169
2024-11-05,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,1289.98,348.61,782
2024-11-05,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1347.55,163.99,918
2024-11-05,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,1785.45,259.54,1052
2024-11-05,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,4114.89,-767.17,2622
2024-11-05,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,1817.69,385.9,949
2024-11-05,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,10311.77,2850.38,5569
2024-11-05,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1937.64,990.86,1125
2024-11-06,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,6137.45,-204.26,2800
2024-11-06,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4774.5,1234.07,2070
2024-11-06,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,739.5,313.04,686
2024-11-06,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,99.65,8.17,212
2024-11-06,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,592.45,350.5,217
2024-11-06,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,960.53,128.32,642
2024-11-06,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,3343.92,-242.26,2128
2024-11-06,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,1691.7,273.87,1178
2024-11-06,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,1210.93,-561.26,1134
2024-11-06,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,3165.59,312.13,1873
2024-11-07,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2105.85,93.69,1063
2024-11-07,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,6307.5,1325.16,3506
2024-11-07,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,5974.75,2136.03,2836
2024-11-07,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2950.68,-387.85,979
2024-11-07,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,4862.09,24,1793
2024-11-07,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,1186.63,370.57,1649
2024-11-07,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1814.57,105.31,750
2024-11-07,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,1734.82,-68.98,1345
2024-11-07,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,1364.89,287.53,1040
2024-11-07,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,5860.66,1434.57,3982
2024-11-08,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,5158.38,163.46,2736
2024-11-08,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4108,1049.3,2353
2024-11-08,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,3607.25,-417.8,1376
2024-11-08,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,3107.92,343.44,1724
2024-11-08,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,4768,-839.53,1707
2024-11-08,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,6057.46,743.73,3962
2024-11-08,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,3450.88,-804.15,1581
2024-11-08,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,5682.86,1239.33,2762
2024-11-08,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,3522.35,-477.81,1911
2024-11-08,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,5784.1,-190.1,3862
2024-11-09,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2581.58,-171.25,1453
2024-11-09,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,6690.25,429.63,3677
2024-11-09,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,4485.5,869.96,1940
2024-11-09,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2771.89,-53.06,1786
2024-11-09,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,8450.81,-1554.16,3620
2024-11-09,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,19749.27,-3712.06,5310
2024-11-09,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,3666.42,1627.78,2106
2024-11-09,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,1056.13,-853.86,583
2024-11-09,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,1324.36,579.33,828
2024-11-09,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,3490.05,892.17,2199
2024-11-10,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,732.5,378.43,767
2024-11-10,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,3817.25,1187.16,2937
2024-11-10,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,2385.25,462.02,2671
2024-11-10,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,638.35,227.65,706
2024-11-10,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,8694.6,1294.12,3784
2024-11-10,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2025.8,383.63,1611
2024-11-10,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1617.05,575.41,712
2024-11-10,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,530.8,2.73,1073
2024-11-10,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,1432.86,-259.95,1472
2024-11-10,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1765.11,38.57,2043
2024-11-11,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,1192.78,48.04,2055
2024-11-11,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,5625.5,1592.9,2956
2024-11-11,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,4874,980.99,1955
2024-11-11,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,2016.98,-314.46,1051
2024-11-11,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,7482.77,1310.45,4156
2024-11-11,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2883.46,580.05,1608
2024-11-11,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1355.74,85.08,1151
2024-11-11,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,2252.9,-609.99,1510
2024-11-11,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,2039.26,554.06,1493
2024-11-11,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,2433.02,776,1587
2024-11-12,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,952,327.63,828
2024-11-12,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4183.75,1619.71,2826
2024-11-12,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,2266.75,384.03,1868
2024-11-12,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,686.94,166.24,873
2024-11-12,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,6890.64,1881.58,2893
2024-11-12,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,9996.27,-879.51,4430
2024-11-12,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1599.03,354.64,1301
2024-11-12,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,3915.31,551,1605
2024-11-12,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,607.59,-49.35,1088
2024-11-12,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,73.95,57.08,48
2024-11-13,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2561.35,138.79,2982
2024-11-13,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,7220.5,1263.31,3555
2024-11-13,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,4644.25,768.08,1929
2024-11-13,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,1497.37,-442.36,1359
2024-11-13,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,721.92,243.6,346
2024-11-13,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,9015.09,-547.71,5496
2024-11-13,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1949.22,786.05,1613
2024-11-13,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,2190.76,295.77,1291
2024-11-13,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,4307.16,314.16,2445
2024-11-13,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1346.43,641.5,923
2024-11-14,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2641.54,-442.84,1838
2024-11-14,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4387,916.6,1928
2024-11-14,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1759,647.8,976
2024-11-14,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,490.9,-976.14,364
2024-11-14,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1263.03,246.45,1033
2024-11-14,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,3939.64,-938.11,3181
2024-11-14,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,1930.24,615.02,2240
2024-11-14,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,3165.34,336.37,1295
2024-11-14,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,5032.39,-387.13,2401
2024-11-14,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,658.94,221.19,557
2024-11-15,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2978.11,419.68,1858
2024-11-15,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4132.75,-253.17,4729
2024-11-15,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,4199.75,1130.33,3657
2024-11-15,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,5324.99,1531.58,1933
2024-11-15,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,737.92,288.85,527
2024-11-15,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,11433.98,95.06,5873
2024-11-15,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,2887.92,505.58,3002
2024-11-15,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,5725.39,-339.28,2092
2024-11-15,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,4513.24,832.71,2960
2024-11-15,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,2879.19,192.84,1360
2024-11-16,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,886.4,-468.29,1281
2024-11-16,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,1301,417.58,1229
2024-11-16,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1511.75,190.37,1751
2024-11-16,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,752.49,243.24,622
2024-11-16,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,597.11,64.46,375
2024-11-16,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,12707.08,1420.88,4333
2024-11-16,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,3163.72,705.28,3020
2024-11-16,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,1986.35,1239.16,1335
2024-11-16,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,6829.85,1288,4813
2024-11-16,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,753.02,176.89,764
2024-11-17,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,105.98,41.61,212
2024-11-17,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4440,-49.9,3475
2024-11-17,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1601.75,-30.31,2958
2024-11-17,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,750.21,250.09,468
2024-11-17,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,366.45,-377.39,267
2024-11-17,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,1164.81,56.94,787
2024-11-17,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,4102.37,1346.97,2214
2024-11-17,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,4514.66,905.23,1858
2024-11-17,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,4284.22,-71.4,2614
2024-11-17,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1604.31,427.18,1760
2024-11-18,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,2192.06,658.04,989
2024-11-18,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,5309.25,-882.61,2043
2024-11-18,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,6360.25,-520.34,2103
2024-11-18,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,1288.44,-209.35,602
2024-11-18,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1105.95,715.47,949
2024-11-18,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2043.05,573.97,1079
2024-11-18,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,3171.72,-104.17,2092
2024-11-18,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,5715.96,513.07,1817
2024-11-18,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,5002.27,1865.81,2054
2024-11-18,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,834.84,385.04,797
2024-11-19,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,834.77,-197.55,235
2024-11-19,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,4252.25,926.93,2071
2024-11-19,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,563,-962.04,842
2024-11-19,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,644.02,301.54,966
2024-11-19,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,480.3,320.85,663
2024-11-19,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,900.53,-409.93,705
2024-11-19,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,6944.82,1867.47,3574
2024-11-19,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,3482.6,1430.92,2020
2024-11-19,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,2674.08,872.46,1988
2024-11-19,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,298.69,153.13,357
2024-11-20,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,4753.2,1105.42,2579
2024-11-20,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,1985.25,473.68,2141
2024-11-20,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,1212,104.12,1221
2024-11-20,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,10859.13,245.53,2999
2024-11-20,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,2971.37,101.59,1322
2024-11-20,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,2911.61,-37.18,2395
2024-11-20,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,7395.39,509.04,4662
2024-11-20,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,5031.07,-630.99,1768
2024-11-20,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,4137.42,-193.77,2394
2024-11-20,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,1730.82,490.09,1560
2024-11-21,10177,M)Raging Bull - Lightning Cash - F59 S63160,ARISTOCRAT,1,1213.22,522.07,1353
2024-11-21,10177,M)Bao Zhu Zhao Fu Blue Festival f64 s63912 a24620,ARISTOCRAT,2,3225.75,87.79,2510
2024-11-21,10177,M)Bao Zhu Zhao Fu Red Festival f64 s63908 a24615,ARISTOCRAT,3,4465.75,138.81,1949
2024-11-21,10177,M)Golden Gong Dragon Link  F62 S63596,ARISTOCRAT,4,3220.29,-40,2190
2024-11-21,10177,M)Genghis Khan Dragon Link F59 S63102,ARISTOCRAT,5,1886.11,813.85,1324
2024-11-21,10177,M)Golden Century Dragon Link F59 S62487,ARISTOCRAT,6,651.07,-998.25,614
2024-11-21,10177,M)Peace And Long Life Dragon Link F59 S63126,ARISTOCRAT,7,9323.84,1975.5,5313
2024-11-21,10177,M)Panda Magic Dragon Link F59 S62561,ARISTOCRAT,8,642.74,139.43,664
2024-11-21,10177,M)Happy and Prosperous Dragon Link F59 S62477,ARISTOCRAT,9,411.61,145.29,677
2024-11-21,10177,M)Spring Festival - Dragon Link F59 S62973,ARISTOCRAT,10,3338.92,560.34,2358
